nrInst,nrAgencia,cdClient,nmClient,nrCpfCnpj,nrContrato,dtContrato,qtPrestacoes,vlTotal,cdProduto,dsProduto,cdCarteira,dsCarteira,nrProposta,nrPresta,tpPresta,nrSeqPre,dtVctPre,vlPresta,vlMora,vlMulta,vlOutAcr,vlIof,vlDescon,vlAtual,idSituac,idSitVen
1154,6,7598,CLIENTE 432,545550525855,570293,20230304,8,31290.25,1362,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,131639,5,Original,0,20230304,83618.59,71325.85,97275.75,0,0,0,252220.19,Aberta,Vencida
1154,6,7598,CLIENTE 432,545550525855,570293,20230304,8,31290.25,1362,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,131639,6,Original,0,20231025,44235.15,55888.56,61323.66,0,0,0,161447.37,Aberta,Vencida
1154,6,7598,CLIENTE 432,545550525855,570293,20230304,8,31290.25,1362,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,131639,7,Original,0,20230721,46929.73,65459.94,3380.13,0,0,0,115769.80000000002,Aberta,Vencida
1154,6,7598,CLIENTE 432,545550525855,570293,20230304,8,31290.25,1362,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,131639,8,Original,0,20230203,58965.45,13716.78,33540.63,0,0,0,106222.85999999999,Aberta,Vencida
1154,6,7598,CLIENTE 432,545550525855,570293,20230304,8,31290.25,1362,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,131639,9,Original,0,20240602,23084.99,47115.26,6164.75,0,0,0,76365,Aberta,Vencida
879,35,35984,CLIENTE 433,884240873948,609271,20241218,9,30014.98,1154,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,697275,2,Original,0,20220222,73009.79,60008.8,29368.24,0,0,0,162386.83,Aberta,Vencida
879,35,35984,CLIENTE 433,884240873948,609271,20241218,9,30014.98,1154,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,697275,3,Original,0,20231127,62313.32,38379.75,89705.6,0,0,0,190398.67,Aberta,Vencida
879,35,35984,CLIENTE 433,884240873948,609271,20241218,9,30014.98,1154,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,697275,4,Original,0,20220715,94130.73,42885.67,65424.04,0,0,0,202440.44,Aberta,Vencida
879,35,35984,CLIENTE 433,884240873948,609271,20241218,9,30014.98,1154,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,697275,5,Original,0,20230616,41857.21,66568.09,29954.63,0,0,0,138379.93,Aberta,Vencida
879,35,35984,CLIENTE 433,884240873948,609271,20241218,9,30014.98,1154,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,697275,6,Original,0,20220627,67301.51,54218.03,12243.55,0,0,0,133763.09,Aberta,Vencida
879,35,35984,CLIENTE 433,884240873948,609271,20241218,9,30014.98,1154,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,697275,7,Original,0,20231015,15472.91,78270.57,7291.52,0,0,0,101035.00000000001,Aberta,Vencida
879,35,35984,CLIENTE 433,884240873948,609271,20241218,9,30014.98,1154,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,697275,8,Original,0,20230519,63727.47,20988.94,72403.68,0,0,0,157120.09,Aberta,Vencida
879,35,35984,CLIENTE 433,884240873948,609271,20241218,9,30014.98,1154,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,697275,9,Original,0,20231217,30400.47,6622.43,74918.58,0,0,0,111941.48000000001,Aberta,Vencida
879,35,35984,CLIENTE 433,884240873948,609271,20241218,9,30014.98,1154,CDC PESSOA JURIDICA,5,CRÉDITO DIRETO AO CONSUMIDOR,697275,10,Original,0,20230517,2231,74530.2,40938.32,0,0,0,117699.51999999999,Aberta,Vencida
1765,31,31914,CLIENTE 434,88651282043,225018,20221202,2,61079.54,386,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,66055,2,Original,0,20221121,75507.2,85401.59,82814.39,0,0,0,243723.18,Aberta,Vencida
1765,31,31914,CLIENTE 434,88651282043,225018,20221202,2,61079.54,386,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,66055,3,Original,0,20230811,19816.97,86707.62,43505.15,0,0,0,150029.74,Aberta,Vencida
1238,5,30823,CLIENTE 435,385171557418,191720,20220522,6,3497.22,1328,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,663852,2,Original,0,20231205,14200.81,97953.38,13811.28,0,0,0,125965.47,Aberta,Vencida
1238,5,30823,CLIENTE 435,385171557418,191720,20220522,6,3497.22,1328,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,663852,3,Original,0,20230724,92114.48,62183.04,55111.54,0,0,0,209409.06,Aberta,Vencida
1238,5,30823,CLIENTE 435,385171557418,191720,20220522,6,3497.22,1328,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,663852,4,Original,0,20240402,70926.11,3707.35,62188.72,0,0,0,136822.18,Aberta,Vencida
1238,5,30823,CLIENTE 435,385171557418,191720,20220522,6,3497.22,1328,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,663852,5,Original,0,20240422,6942.45,45085.06,68577.48,0,0,0,120604.98999999999,Aberta,Vencida
1238,5,30823,CLIENTE 435,385171557418,191720,20220522,6,3497.22,1328,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,663852,6,Original,0,20241109,53128.05,47567.09,35598.15,0,0,0,136293.29,Aberta,Vencida
1238,5,30823,CLIENTE 435,385171557418,191720,20220522,6,3497.22,1328,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,663852,7,Original,0,20240601,19077.64,9359.75,23369.55,0,0,0,51806.94,Aberta,Vencida
976,15,32128,CLIENTE 436,861071798547,773948,20240518,7,94629.84,194,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,892773,2,Original,0,20241112,57536.38,92956.47,21135.48,0,0,0,171628.33000000002,Aberta,Vencida
976,15,32128,CLIENTE 436,861071798547,773948,20240518,7,94629.84,194,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,892773,3,Original,0,20221115,91688.93,85824.53,35085.47,0,0,0,212598.93,Aberta,Vencida
976,15,32128,CLIENTE 436,861071798547,773948,20240518,7,94629.84,194,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,892773,4,Original,0,20220912,83079.14,17990.08,68434.37,0,0,0,169503.59,Aberta,Vencida
976,15,32128,CLIENTE 436,861071798547,773948,20240518,7,94629.84,194,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,892773,5,Original,0,20221125,54255.86,6139.93,67297.5,0,0,0,127693.29000000001,Aberta,Vencida
976,15,32128,CLIENTE 436,861071798547,773948,20240518,7,94629.84,194,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,892773,6,Original,0,20230608,33659.06,84835.84,93165.31,0,0,0,211660.21,Aberta,Vencida
976,15,32128,CLIENTE 436,861071798547,773948,20240518,7,94629.84,194,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,892773,7,Original,0,20220714,26440.77,34335.3,63382.4,0,0,0,124158.47,Aberta,Vencida
976,15,32128,CLIENTE 436,861071798547,773948,20240518,7,94629.84,194,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,892773,8,Original,0,20230223,40945.08,32510.76,36495.07,0,0,0,109950.91,Aberta,Vencida
319,49,92992,CLIENTE 437,214177266479,852302,20230803,5,41577.05,1888,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,249244,2,Original,0,20230826,46533.45,55973.21,10647.65,0,0,0,113154.31,Aberta,Vencida
319,49,92992,CLIENTE 437,214177266479,852302,20230803,5,41577.05,1888,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,249244,3,Original,0,20230217,77465.57,76241.72,35447.24,0,0,0,189154.53,Aberta,Vencida
319,49,92992,CLIENTE 437,214177266479,852302,20230803,5,41577.05,1888,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,249244,4,Original,0,20220223,29181.32,47086.36,70855.3,0,0,0,147122.97999999998,Aberta,Vencida
319,49,92992,CLIENTE 437,214177266479,852302,20230803,5,41577.05,1888,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,249244,5,Original,0,20220628,96298.96,59548.77,37927.14,0,0,0,193774.87,Aberta,Vencida
319,49,92992,CLIENTE 437,214177266479,852302,20230803,5,41577.05,1888,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,249244,6,Original,0,20231105,31734.33,27498.31,46410.24,0,0,0,105642.88,Aberta,Vencida
10,3,7038,CLIENTE 438,758666736849,449041,20241125,2,48388.56,567,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,881168,2,Original,0,20230118,63043.86,19344.09,86261.67,0,0,0,168649.62,Aberta,Vencida
10,3,7038,CLIENTE 438,758666736849,449041,20241125,2,48388.56,567,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,881168,3,Original,0,20240616,48857.28,73550.6,94499.38,0,0,0,216907.26,Aberta,Vencida
410,49,36354,CLIENTE 439,33898906204,11548,20231026,5,43515.84,1642,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,954207,2,Original,0,20221216,55673.57,31651.19,69974.61,0,0,0,157299.37,Aberta,Vencida
410,49,36354,CLIENTE 439,33898906204,11548,20231026,5,43515.84,1642,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,954207,3,Original,0,20240103,49861.01,91773.3,12849.26,0,0,0,154483.57,Aberta,Vencida
410,49,36354,CLIENTE 439,33898906204,11548,20231026,5,43515.84,1642,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,954207,4,Original,0,20231114,66094.69,66920.63,71809.74,0,0,0,204825.06,Aberta,Vencida
410,49,36354,CLIENTE 439,33898906204,11548,20231026,5,43515.84,1642,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,954207,5,Original,0,20220928,87412.42,94550.95,19980.43,0,0,0,201943.8,Aberta,Vencida
410,49,36354,CLIENTE 439,33898906204,11548,20231026,5,43515.84,1642,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,954207,6,Original,0,20230808,7795.39,48415.31,57704.1,0,0,0,113914.79999999999,Aberta,Vencida
1368,2,24823,CLIENTE 440,763289565341,130511,20230706,8,95563.08,739,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,533713,2,Original,0,20240713,97980.95,45908.93,57015.31,0,0,0,200905.19,Aberta,Vencida
1368,2,24823,CLIENTE 440,763289565341,130511,20230706,8,95563.08,739,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,533713,3,Original,0,20231106,973.81,25214.82,86426.71,0,0,0,112615.34000000001,Aberta,Vencida
1368,2,24823,CLIENTE 440,763289565341,130511,20230706,8,95563.08,739,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,533713,4,Original,0,20220605,75352.41,59974.7,24239.85,0,0,0,159566.96,Aberta,Vencida
1368,2,24823,CLIENTE 440,763289565341,130511,20230706,8,95563.08,739,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,533713,5,Original,0,20220611,94103.3,47748.72,68647.22,0,0,0,210499.24000000002,Aberta,Vencida
1368,2,24823,CLIENTE 440,763289565341,130511,20230706,8,95563.08,739,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,533713,6,Original,0,20220417,51435.71,13325.99,47623.08,0,0,0,112384.78,Aberta,Vencida
1368,2,24823,CLIENTE 440,763289565341,130511,20230706,8,95563.08,739,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,533713,7,Original,0,20230901,6510.73,87480.57,51935.84,0,0,0,145927.14,Aberta,Vencida
1368,2,24823,CLIENTE 440,763289565341,130511,20230706,8,95563.08,739,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,533713,8,Original,0,20240204,5650.52,48222.94,50421.32,0,0,0,104294.78,Aberta,Vencida
1368,2,24823,CLIENTE 440,763289565341,130511,20230706,8,95563.08,739,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,533713,9,Original,0,20240112,57803.3,20059.18,8387.71,0,0,0,86250.19,Aberta,Vencida
1142,9,19022,CLIENTE 441,783382752917,912802,20240702,7,47264.66,851,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,48175,2,Original,0,20231027,72609.87,99311.22,67646.92,0,0,0,239568.01,Aberta,Vencida
1142,9,19022,CLIENTE 441,783382752917,912802,20240702,7,47264.66,851,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,48175,3,Original,0,20231119,92759.86,85472.25,72236.82,0,0,0,250468.93,Aberta,Vencida
1142,9,19022,CLIENTE 441,783382752917,912802,20240702,7,47264.66,851,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,48175,4,Original,0,20240922,71467.98,3391.99,90978.23,0,0,0,165838.2,Aberta,Vencida
1142,9,19022,CLIENTE 441,783382752917,912802,20240702,7,47264.66,851,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,48175,5,Original,0,20220415,11134.82,85995.53,60927.66,0,0,0,158058.01,Aberta,Vencida
1142,9,19022,CLIENTE 441,783382752917,912802,20240702,7,47264.66,851,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,48175,6,Original,0,20221001,96618.01,3441.63,27410.22,0,0,0,127469.86,Aberta,Vencida
1142,9,19022,CLIENTE 441,783382752917,912802,20240702,7,47264.66,851,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,48175,7,Original,0,20240422,80141.1,77611.98,41479.31,0,0,0,199232.39,Aberta,Vencida
1142,9,19022,CLIENTE 441,783382752917,912802,20240702,7,47264.66,851,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,48175,8,Original,0,20220117,67173.07,55099.1,11562.23,0,0,0,133834.40000000002,Aberta,Vencida
790,26,57877,CLIENTE 442,618944948488,284583,20220502,5,24722.54,924,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,417026,2,Original,0,20220227,71498.68,75775.95,40321.04,0,0,0,187595.67,Aberta,Vencida
790,26,57877,CLIENTE 442,618944948488,284583,20220502,5,24722.54,924,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,417026,3,Original,0,20230519,7682.07,2827.62,27983.97,0,0,0,38493.66,Aberta,Vencida
790,26,57877,CLIENTE 442,618944948488,284583,20220502,5,24722.54,924,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,417026,4,Original,0,20230108,96054.78,33750.36,19645.52,0,0,0,149450.66,Aberta,Vencida
790,26,57877,CLIENTE 442,618944948488,284583,20220502,5,24722.54,924,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,417026,5,Original,0,20230107,37155.19,37046.03,52080.96,0,0,0,126282.18,Aberta,Vencida
790,26,57877,CLIENTE 442,618944948488,284583,20220502,5,24722.54,924,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,417026,6,Original,0,20230924,62821.55,90555.1,17318.62,0,0,0,170695.27000000002,Aberta,Vencida
351,48,57457,CLIENTE 443,6115484423,249952,20230117,7,38575.66,489,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,334682,2,Original,0,20220901,78838.62,5801.26,56748.88,0,0,0,141388.75999999998,Aberta,Vencida
351,48,57457,CLIENTE 443,6115484423,249952,20230117,7,38575.66,489,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,334682,3,Original,0,20240624,87019.13,54889.35,80293.03,0,0,0,222201.51,Aberta,Vencida
351,48,57457,CLIENTE 443,6115484423,249952,20230117,7,38575.66,489,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,334682,4,Original,0,20220903,21682.47,2817.35,60530.97,0,0,0,85030.79000000001,Aberta,Vencida
351,48,57457,CLIENTE 443,6115484423,249952,20230117,7,38575.66,489,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,334682,5,Original,0,20240507,93586.64,11876.27,7469.3,0,0,0,112932.21,Aberta,Vencida
351,48,57457,CLIENTE 443,6115484423,249952,20230117,7,38575.66,489,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,334682,6,Original,0,20231125,78317.44,53342.78,87830.25,0,0,0,219490.47,Aberta,Vencida
351,48,57457,CLIENTE 443,6115484423,249952,20230117,7,38575.66,489,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,334682,7,Original,0,20220518,63185.94,87138.73,63991.38,0,0,0,214316.05,Aberta,Vencida
351,48,57457,CLIENTE 443,6115484423,249952,20230117,7,38575.66,489,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,334682,8,Original,0,20231027,89619.61,94028.02,83425.94,0,0,0,267073.57,Aberta,Vencida
439,3,82814,CLIENTE 444,110512229521,92354,20241113,4,90010.52,1457,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,980216,2,Original,0,20230912,68160.87,88251.13,30553.64,0,0,0,186965.64,Aberta,Vencida
439,3,82814,CLIENTE 444,110512229521,92354,20241113,4,90010.52,1457,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,980216,3,Original,0,20220301,33454.89,99202.76,17953.75,0,0,0,150611.4,Aberta,Vencida
439,3,82814,CLIENTE 444,110512229521,92354,20241113,4,90010.52,1457,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,980216,4,Original,0,20230405,12021.12,13291.63,30244.98,0,0,0,55557.729999999996,Aberta,Vencida
439,3,82814,CLIENTE 444,110512229521,92354,20241113,4,90010.52,1457,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,980216,5,Original,0,20241203,48568.61,68354.16,50438.96,0,0,0,167361.73,Aberta,Vencida
209,38,50452,CLIENTE 445,140275166937,867539,20240517,7,87300.67,582,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,966436,2,Original,0,20230814,664.91,4662.44,1733.55,0,0,0,7060.9,Aberta,Vencida
209,38,50452,CLIENTE 445,140275166937,867539,20240517,7,87300.67,582,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,966436,3,Original,0,20240816,43224.95,39515.81,36350.71,0,0,0,119091.47,Aberta,Vencida
209,38,50452,CLIENTE 445,140275166937,867539,20240517,7,87300.67,582,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,966436,4,Original,0,20231126,93679.55,67223.88,6034.51,0,0,0,166937.94,Aberta,Vencida
209,38,50452,CLIENTE 445,140275166937,867539,20240517,7,87300.67,582,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,966436,5,Original,0,20220812,98807.11,98767.69,63569.93,0,0,0,261144.72999999998,Aberta,Vencida
209,38,50452,CLIENTE 445,140275166937,867539,20240517,7,87300.67,582,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,966436,6,Original,0,20240913,15013.67,12409.39,84131.65,0,0,0,111554.70999999999,Aberta,Vencida
209,38,50452,CLIENTE 445,140275166937,867539,20240517,7,87300.67,582,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,966436,7,Original,0,20221225,38387.28,5923.73,32113.45,0,0,0,76424.45999999999,Aberta,Vencida
209,38,50452,CLIENTE 445,140275166937,867539,20240517,7,87300.67,582,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,966436,8,Original,0,20231214,58339.63,55323.44,38884.53,0,0,0,152547.6,Aberta,Vencida
1007,38,37318,CLIENTE 446,488956318920,383066,20220314,5,26215.63,1839,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,896345,2,Original,0,20231201,65339.23,56554.39,1154.34,0,0,0,123047.95999999999,Aberta,Vencida
1007,38,37318,CLIENTE 446,488956318920,383066,20220314,5,26215.63,1839,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,896345,3,Original,0,20241221,82879.36,30115.48,85734.28,0,0,0,198729.12,Aberta,Vencida
1007,38,37318,CLIENTE 446,488956318920,383066,20220314,5,26215.63,1839,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,896345,4,Original,0,20240925,44592.04,68479.91,45079.97,0,0,0,158151.92,Aberta,Vencida
1007,38,37318,CLIENTE 446,488956318920,383066,20220314,5,26215.63,1839,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,896345,5,Original,0,20240527,203.84,15234.49,61451.63,0,0,0,76889.95999999999,Aberta,Vencida
1007,38,37318,CLIENTE 446,488956318920,383066,20220314,5,26215.63,1839,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,896345,6,Original,0,20230207,3662.5,64493.19,7463.33,0,0,0,75619.02,Aberta,Vencida
58,23,51259,CLIENTE 447,340946274496,897814,20230612,5,42047.33,1672,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,50184,2,Original,0,20240709,50548.96,5250.43,33626.84,0,0,0,89426.23,Aberta,Vencida
58,23,51259,CLIENTE 447,340946274496,897814,20230612,5,42047.33,1672,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,50184,3,Original,0,20230628,3928.81,5581.26,58970.71,0,0,0,68480.78,Aberta,Vencida
58,23,51259,CLIENTE 447,340946274496,897814,20230612,5,42047.33,1672,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,50184,4,Original,0,20231224,31542.57,65295.56,70861.3,0,0,0,167699.43,Aberta,Vencida
58,23,51259,CLIENTE 447,340946274496,897814,20230612,5,42047.33,1672,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,50184,5,Original,0,20231025,80416.38,18356.59,58397.14,0,0,0,157170.11,Aberta,Vencida
58,23,51259,CLIENTE 447,340946274496,897814,20230612,5,42047.33,1672,CDC PESSOA JURIDICA,4,CRÉDITO DIRETO AO CONSUMIDOR,50184,6,Original,0,20220123,63348.79,46036.52,11803.49,0,0,0,121188.8,Aberta,Vencida
218,32,95591,CLIENTE 448,527346721360,144896,20240604,9,99225.52,1050,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,70201,2,Original,0,20221226,74534.2,96099.94,4122.33,0,0,0,174756.47,Aberta,Vencida
218,32,95591,CLIENTE 448,527346721360,144896,20240604,9,99225.52,1050,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,70201,3,Original,0,20230520,81941.32,12217.83,24529.72,0,0,0,118688.87000000001,Aberta,Vencida
218,32,95591,CLIENTE 448,527346721360,144896,20240604,9,99225.52,1050,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,70201,4,Original,0,20220302,40608.53,15385.37,29132.16,0,0,0,85126.06,Aberta,Vencida
218,32,95591,CLIENTE 448,527346721360,144896,20240604,9,99225.52,1050,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,70201,5,Original,0,20230425,83844.9,55900.13,35098.83,0,0,0,174843.86,Aberta,Vencida
218,32,95591,CLIENTE 448,527346721360,144896,20240604,9,99225.52,1050,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,70201,6,Original,0,20231006,79441.48,92413.08,17930.88,0,0,0,189785.44,Aberta,Vencida
218,32,95591,CLIENTE 448,527346721360,144896,20240604,9,99225.52,1050,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,70201,7,Original,0,20230424,42287.67,31626.84,63506.63,0,0,0,137421.13999999998,Aberta,Vencida
218,32,95591,CLIENTE 448,527346721360,144896,20240604,9,99225.52,1050,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,70201,8,Original,0,20220809,69066.86,73176.26,52869.24,0,0,0,195112.36,Aberta,Vencida
218,32,95591,CLIENTE 448,527346721360,144896,20240604,9,99225.52,1050,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,70201,9,Original,0,20221111,2223.26,58973.99,309.21,0,0,0,61506.46,Aberta,Vencida
218,32,95591,CLIENTE 448,527346721360,144896,20240604,9,99225.52,1050,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,70201,10,Original,0,20240603,79272.91,52105.67,87920.45,0,0,0,219299.03000000003,Aberta,Vencida
1498,32,6225,CLIENTE 449,183550446390,375478,20240205,1,60583.75,517,CDC PESSOA JURIDICA,11,CRÉDITO DIRETO AO CONSUMIDOR,436114,2,Original,0,20240522,33423.18,62684.79,63785.55,0,0,0,159893.52000000002,Aberta,Vencida
1350,43,84925,CLIENTE 450,261825115932,477363,20241018,3,62764.16,1763,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,235012,2,Original,0,20241013,14232.56,22111.03,78110.23,0,0,0,114453.81999999999,Aberta,Vencida
1350,43,84925,CLIENTE 450,261825115932,477363,20241018,3,62764.16,1763,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,235012,3,Original,0,20220401,65269.52,77276.34,30301.22,0,0,0,172847.08,Aberta,Vencida
1350,43,84925,CLIENTE 450,261825115932,477363,20241018,3,62764.16,1763,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,235012,4,Original,0,20230604,51189.79,89594.18,46512.4,0,0,0,187296.37,Aberta,Vencida
356,19,67412,CLIENTE 451,115629651253,323093,20231003,7,68414.44,1166,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,995962,2,Original,0,20220915,85956.17,91172.97,95184.72,0,0,0,272313.86,Aberta,Vencida
356,19,67412,CLIENTE 451,115629651253,323093,20231003,7,68414.44,1166,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,995962,3,Original,0,20230913,54259.49,48552.07,46547.68,0,0,0,149359.24,Aberta,Vencida
356,19,67412,CLIENTE 451,115629651253,323093,20231003,7,68414.44,1166,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,995962,4,Original,0,20240621,94367.84,80608.18,32473.94,0,0,0,207449.96,Aberta,Vencida
356,19,67412,CLIENTE 451,115629651253,323093,20231003,7,68414.44,1166,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,995962,5,Original,0,20241024,34961.29,99110.89,87670.07,0,0,0,221742.25,Aberta,Vencida
